industry,region,last_updated_at,date,value,delta,all_industries_value
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2015-10-01,5592,5.0,5762341.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2015-10-01,20079,701.0,1809648.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2015-10-01,13754,-362.0,901802.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2016-01-01,13691,-63.0,903229.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2016-01-01,5556,-36.0,5771716.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2016-01-01,15516,205.0,1172428.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2016-01-01,26955,-430.0,1925395.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2016-01-01,21132,-184.0,2024098.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2016-01-01,24453,795.0,1182282.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2016-01-01,25357,-377.0,1399357.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2016-01-01,1910,208.0,113762.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2016-01-01,26231,193.0,1951878.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2016-01-01,20210,131.0,1816576.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2016-01-01,55763,97.0,2079035.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2016-01-01,14823,-21.0,965528.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2016-01-01,21726,73.0,2957813.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2016-04-01,1847,-63.0,114423.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2016-04-01,25213,-144.0,1403875.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2016-04-01,26615,384.0,1957901.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2016-04-01,13588,-103.0,903319.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2016-04-01,5395,-161.0,5781364.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2016-04-01,15378,-138.0,1171716.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2016-04-01,29736,2781.0,1929362.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2016-04-01,21211,79.0,2027466.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2016-04-01,24496,43.0,1185164.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2016-04-01,20901,691.0,1823689.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2016-04-01,21761,35.0,2965679.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2016-04-01,56272,509.0,2084222.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2016-04-01,14941,118.0,967340.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2016-07-01,24230,9289.0,979364.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2016-07-01,20359,-542.0,1827038.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2016-07-01,5373,-22.0,5796935.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2016-07-01,14874,-504.0,1174641.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2016-07-01,13404,-184.0,903207.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2016-07-01,24379,-117.0,1187742.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2016-07-01,25141,3380.0,2980811.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2016-07-01,53280,-2992.0,2088399.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2016-07-01,30754,1018.0,1933231.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2016-07-01,21781,570.0,2032573.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2016-07-01,1882,35.0,114615.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2016-07-01,24415,-798.0,1409586.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2016-07-01,26507,-108.0,1967797.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2016-10-01,13376,-28.0,904947.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2016-10-01,15453,579.0,1173843.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2016-10-01,5370,-3.0,5799002.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2016-10-01,26979,-3775.0,1931148.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2016-10-01,24432,53.0,1188723.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2016-10-01,21266,-515.0,2034962.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2016-10-01,25559,1144.0,1413984.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2016-10-01,27092,585.0,1976065.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2016-10-01,1922,40.0,113944.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2016-10-01,19915,-444.0,1828234.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2016-10-01,54795,1515.0,2092220.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2016-10-01,21707,-3434.0,2978615.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2016-10-01,14940,-9290.0,968644.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2017-01-01,25562,1130.0,1196292.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2017-01-01,15902,449.0,1174475.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2017-01-01,13938,562.0,906587.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2017-01-01,5644,274.0,5827657.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2017-01-01,21275,1360.0,1836272.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2017-01-01,56316,1521.0,2102266.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2017-01-01,16257,1317.0,972482.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2017-01-01,29466,2487.0,1937522.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2017-01-01,21999,733.0,2037667.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2017-01-01,26355,796.0,1423547.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2017-01-01,28891,1799.0,1987000.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2017-01-01,2067,145.0,114978.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2017-01-01,23173,1466.0,2993503.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2017-04-01,13877,-61.0,909756.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2017-04-01,5552,-92.0,5850348.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2017-04-01,15963,61.0,1178653.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2017-04-01,21354,-645.0,2044752.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2017-04-01,28398,-1068.0,1944559.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2017-04-01,24996,-566.0,1202497.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2017-04-01,26467,112.0,1431009.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2017-04-01,28392,-499.0,1996523.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2017-04-01,2010,-57.0,115965.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2017-04-01,20665,-610.0,1843943.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2017-04-01,56485,169.0,2111348.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2017-04-01,24030,857.0,3011210.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2017-04-01,16186,-71.0,976105.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2017-07-01,17709,1523.0,978286.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2017-07-01,26271,2241.0,3021327.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2017-07-01,53293,-3192.0,2110502.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2017-07-01,21078,413.0,1845866.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2017-07-01,1988,-22.0,115085.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2017-07-01,13452,-425.0,908941.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2017-07-01,28288,-104.0,1997648.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2017-07-01,26267,-200.0,1437291.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2017-07-01,21573,219.0,2045462.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2017-07-01,27366,-1032.0,1944886.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2017-07-01,5577,25.0,5843350.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2017-07-01,24380,-616.0,1202217.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2017-07-01,15800,-163.0,1178574.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2017-10-01,15292,-2417.0,978005.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2017-10-01,25914,-353.0,1447009.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2017-10-01,28359,71.0,2008243.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2017-10-01,2020,32.0,116007.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2017-10-01,22605,-3666.0,3032959.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2017-10-01,24694,314.0,1208539.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2017-10-01,21077,-496.0,2048074.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2017-10-01,27582,216.0,1950937.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2017-10-01,54747,1454.0,2121687.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2017-10-01,15953,153.0,1180194.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2017-10-01,5677,100.0,5871224.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2017-10-01,21505,427.0,1852127.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2017-10-01,13708,256.0,910456.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2018-01-01,26360,446.0,1450454.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2018-01-01,27658,-701.0,2018105.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2018-01-01,54681,-66.0,2129488.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2018-01-01,2153,133.0,117352.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2018-01-01,5616,-61.0,5883606.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2018-01-01,25021,327.0,1210495.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2018-01-01,20472,-605.0,2049069.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2018-01-01,16047,94.0,1181517.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2018-01-01,27433,-149.0,1949313.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2018-01-01,15058,-234.0,978226.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2018-01-01,22152,-453.0,3042420.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2018-01-01,13354,-354.0,909662.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2018-01-01,21710,205.0,1861539.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2018-04-01,26783,-650.0,1946200.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2018-04-01,20809,337.0,2048707.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2018-04-01,13416,62.0,909240.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2018-04-01,2207,54.0,118511.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2018-04-01,25618,-742.0,1452600.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2018-04-01,28976,1318.0,2017391.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2018-04-01,54331,-350.0,2128612.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2018-04-01,23112,960.0,3042024.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2018-04-01,15040,-18.0,975402.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2018-04-01,25075,54.0,1211753.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2018-04-01,5683,67.0,5896322.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2018-04-01,16346,299.0,1181423.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2018-04-01,22037,327.0,1859820.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2018-07-01,22100,63.0,1863749.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2018-07-01,22003,-1109.0,3044630.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2018-07-01,14951,-89.0,973750.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2018-07-01,25449,-169.0,1456017.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2018-07-01,61419,7088.0,2136959.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2018-07-01,27645,862.0,1943290.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2018-07-01,28629,-347.0,2022690.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2018-07-01,20522,-287.0,2045879.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2018-07-01,2215,8.0,117990.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2018-07-01,13519,103.0,907008.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2018-07-01,16216,-130.0,1179429.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2018-07-01,5499,-184.0,5908307.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2018-07-01,24527,-548.0,1212722.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2018-10-01,15747,796.0,975066.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2018-10-01,22666,663.0,3056400.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2018-10-01,56606,-4813.0,2139331.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2018-10-01,22278,178.0,1866470.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2018-10-01,2409,194.0,117805.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2018-10-01,14081,562.0,907262.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2018-10-01,29631,1002.0,2030710.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2018-10-01,26215,766.0,1461556.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2018-10-01,21003,481.0,2045245.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2018-10-01,28709,1064.0,1942806.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2018-10-01,24881,354.0,1218193.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2018-10-01,5642,143.0,5934810.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2018-10-01,16309,93.0,1181905.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2019-01-01,14214,133.0,912016.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2019-01-01,5729,87.0,5973332.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2019-01-01,16421,112.0,1189601.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2019-01-01,28570,-139.0,1951061.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2019-01-01,24936,55.0,1225776.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2019-01-01,20959,-44.0,2056026.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2019-01-01,26248,33.0,1471042.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2019-01-01,30127,496.0,2045963.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2019-01-01,2401,-8.0,119759.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2019-01-01,22201,-77.0,1878216.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2019-01-01,59023,2417.0,2156298.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2019-01-01,15667,-80.0,978682.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2019-01-01,22727,61.0,3076007.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2019-04-01,14833,619.0,913572.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2019-04-01,5733,4.0,5994539.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2019-04-01,16845,424.0,1189112.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2019-04-01,25425,489.0,1227565.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2019-04-01,29999,1429.0,1950663.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2019-04-01,21243,284.0,2058248.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2019-04-01,26360,112.0,1473870.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2019-04-01,30770,643.0,2050093.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2019-04-01,2494,93.0,120630.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2019-04-01,23083,882.0,1883012.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2019-04-01,58191,-832.0,2157592.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2019-04-01,15991,324.0,978231.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2019-04-01,22414,-313.0,3075519.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2019-07-01,16030,39.0,976564.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2019-07-01,24034,1620.0,3083678.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2019-07-01,62736,4545.0,2165927.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2019-07-01,24330,1247.0,1890195.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2019-07-01,2547,53.0,120710.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2019-07-01,15397,564.0,911889.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2019-07-01,32960,2190.0,2057348.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2019-07-01,21231,-12.0,2060168.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2019-07-01,26139,-221.0,1477426.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2019-07-01,29184,-815.0,1952312.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2019-07-01,5769,36.0,6018255.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2019-07-01,25428,3.0,1232757.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2019-07-01,16828,-17.0,1187735.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2019-10-01,23457,-577.0,3097750.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2019-10-01,22940,-1390.0,1898803.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2019-10-01,5746,-23.0,6048504.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2019-10-01,25561,133.0,1238905.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2019-10-01,16717,-111.0,1192269.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2019-10-01,14761,-636.0,915972.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2019-10-01,2338,-209.0,120774.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2019-10-01,30417,-2543.0,2068727.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2019-10-01,26234,95.0,1486186.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2019-10-01,16270,240.0,978862.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2019-10-01,57556,-5180.0,2170947.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2019-10-01,29223,39.0,1953660.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2019-10-01,21566,335.0,2065298.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2020-01-01,24107,650.0,3026336.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2020-01-01,23086,146.0,1860986.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2020-01-01,16213,-57.0,957464.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2020-01-01,24871,-1363.0,1454985.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2020-01-01,54361,-3195.0,2129268.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2020-01-01,28916,-1501.0,2029878.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2020-01-01,28282,-941.0,1915881.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2020-01-01,21536,-30.0,2027857.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2020-01-01,2480,142.0,120614.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2020-01-01,14828,67.0,895921.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2020-01-01,16787,70.0,1168274.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2020-01-01,5728,-18.0,5962463.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2020-01-01,25706,145.0,1214912.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2020-04-01,23539,-568.0,3022375.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2020-04-01,21935,-1151.0,1840809.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2020-04-01,5886,158.0,5895420.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2020-04-01,26777,1071.0,1216267.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2020-04-01,17296,509.0,1165642.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2020-04-01,14816,-12.0,893923.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2020-04-01,2446,-34.0,114074.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2020-04-01,30042,1126.0,2021879.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2020-04-01,26231,1360.0,1454016.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2020-04-01,15852,-361.0,952240.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2020-04-01,27145,-1137.0,1906075.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2020-04-01,54853,492.0,2125469.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2020-04-01,21532,-4.0,2019023.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2020-07-01,57475,2622.0,2176168.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2020-07-01,5856,-30.0,5997982.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2020-07-01,17374,78.0,1188615.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2020-07-01,27028,251.0,1242934.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2020-07-01,14476,-340.0,910875.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2020-07-01,21546,-389.0,1888925.0
Agriculture (A5-AZ),Corse,19/09/2024 12:00,2020-07-01,2412,-34.0,119414.0
Agriculture (A5-AZ),Pays de la Loire,19/09/2024 12:00,2020-07-01,26425,194.0,1485571.0
Agriculture (A5-AZ),Occitanie,19/09/2024 12:00,2020-07-01,28878,-1164.0,2065391.0
Agriculture (A5-AZ),Hauts-de-France,19/09/2024 12:00,2020-07-01,21834,302.0,2064891.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2020-07-01,27929,784.0,1941952.0
Agriculture (A5-AZ),Auvergne-Rhône-Alpes,19/09/2024 12:00,2020-07-01,22837,-702.0,3092804.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2020-07-01,15824,-28.0,970364.0
Agriculture (A5-AZ),Bretagne,19/09/2024 12:00,2020-10-01,26243,-785.0,1244237.0
Agriculture (A5-AZ),Normandie,19/09/2024 12:00,2020-10-01,17446,72.0,1191754.0
Agriculture (A5-AZ),Centre-Val de Loire,19/09/2024 12:00,2020-10-01,15245,769.0,912998.0
Agriculture (A5-AZ),Île-de-France,19/09/2024 12:00,2020-10-01,5913,57.0,5996478.0
Agriculture (A5-AZ),Provence-Alpes-Côte d'Azur,19/09/2024 12:00,2020-10-01,23546,2000.0,1896450.0
Agriculture (A5-AZ),Nouvelle-Aquitaine,19/09/2024 12:00,2020-10-01,57699,224.0,2178639.0
Agriculture (A5-AZ),Bourgogne-Franche-Comté,19/09/2024 12:00,2020-10-01,16707,883.0,972291.0
Agriculture (A5-AZ),Grand Est,19/09/2024 12:00,2020-10-01,29528,1599.0,1942871.0
